orderid	uid	orderdate	hotelid	basicroomid	roomid	orderlabel	star	rank	returnvalue	price_deduct	basic_minarea	basic_maxarea	roomservice_1	roomservice_2	roomservice_3	roomservice_4	roomservice_5	roomservice_6	roomservice_7	roomservice_8	roomtag_1	roomtag_2	roomtag_3	roomtag_4	roomtag_5	roomtag_6	user_confirmtime	user_avgadvanceddate	user_avgstar	user_avggoldstar	user_avgrecommendlevel	user_avgroomnum	ordertype_1_ratio	ordertype_2_ratio	ordertype_3_ratio	ordertype_4_ratio	ordertype_5_ratio	ordertype_6_ratio	ordertype_7_ratio	ordertype_8_ratio	ordertype_9_ratio	ordertype_10_ratio	ordertype_11_ratio	user_avgdealpriceholiday	user_avgdealpriceworkday	user_avgdealprice	user_avgpromotion	user_avgprice_star	orderbehavior_1_ratio	orderbehavior_2_ratio	orderbehavior_3_ratio_1week	orderbehavior_4_ratio_1week	orderbehavior_5_ratio_1week	orderbehavior_3_ratio_1month	orderbehavior_4_ratio_1month	orderbehavior_5_ratio_1month	orderbehavior_3_ratio_3month	orderbehavior_4_ratio_3month	orderbehavior_5_ratio_3month	orderbehavior_6_ratio	orderbehavior_7_ratio	orderbehavior_8	orderbehavior_9	user_ordernum	user_activation	user_avgprice	user_maxprice	user_minprice	user_stdprice	user_cvprice	user_citynum	user_avgroomarea	user_roomservice_4_0ratio	user_roomservice_4_2ratio	user_roomservice_4_3ratio	user_roomservice_4_4ratio	user_roomservice_4_1ratio	user_roomservice_4_5ratio	user_roomservice_3_123ratio	user_roomservice_6_2ratio	user_roomservice_6_1ratio	user_roomservice_6_0ratio	user_roomservice_5_1ratio	user_roomservice_7_0ratio	user_roomservice_2_1ratio	user_roomservice_8_1ratio	user_rank_ratio	user_roomservice_5_345ratio	user_ordnum_1week	user_avgprice_1week	user_medprice_1week	user_minprice_1week	user_maxprice_1week	user_roomservice_3_123ratio_1week	user_roomservice_7_1ratio_1week	user_roomservice_7_0ratio_1week	user_roomservice_4_5ratio_1week	user_roomservice_4_4ratio_1week	user_roomservice_4_2ratio_1week	user_roomservice_4_3ratio_1week	user_roomservice_4_0ratio_1week	user_ordnum_1month	user_avgprice_1month	user_medprice_1month	user_minprice_1month	user_maxprice_1month	user_roomservice_3_123ratio_1month	user_roomservice_7_1ratio_1month	user_roomservice_7_0ratio_1month	user_roomservice_4_5ratio_1month	user_roomservice_4_4ratio_1month	user_roomservice_4_2ratio_1month	user_roomservice_4_3ratio_1month	user_roomservice_4_0ratio_1month	user_ordnum_3month	user_avgprice_3month	user_medprice_3month	user_minprice_3month	user_maxprice_3month	user_roomservice_3_123ratio_3month	user_roomservice_7_1ratio_3month	user_roomservice_7_0ratio_3month	user_roomservice_4_5ratio_3month	user_roomservice_4_4ratio_3month	user_roomservice_4_2ratio_3month	user_roomservice_4_3ratio_3month	user_roomservice_4_0ratio_3month	basic_week_ordernum_ratio	basic_recent3_ordernum_ratio	basic_comment_ratio	basic_30days_ordnumratio	basic_30days_realratio	room_30days_ordnumratio	room_30days_realratio	orderid_lastord	orderdate_lastord	hotelid_lastord	roomid_lastord	basicroomid_lastord	rank_lastord	return_lastord	price_last_lastord	roomservice_2_lastord	roomservice_3_lastord	roomservice_4_lastord	roomservice_5_lastord	roomservice_6_lastord	roomservice_8_lastord	roomtag_2_lastord	roomtag_3_lastord	roomtag_4_lastord	roomtag_5_lastord	roomtag_6_lastord	star_lastord	hotel_minprice_lastord	basic_minprice_lastord
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618561	ROOM_272984013	0	9	13	200.0	1469.0	71.0	71.0	2	0	2	3	0	0	0	5	0	NULL	460.0	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3715847	0.33766234	0.23845646	0.3992674	1.0103875	0.05860806	1.1779469	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618561	ROOM_272984023	0	9	23	200.0	1601.0	71.0	71.0	2	0	2	3	1	0	0	1	0	NULL	498.0	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3715847	0.33766234	0.23845646	0.3992674	1.0103875	0.05860806	1.1779469	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618561	ROOM_272986715	0	9	15	200.0	1391.0	71.0	71.0	2	0	0	3	1	0	0	4	0	NULL	498.0	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3715847	0.33766234	0.23845646	0.3992674	1.0103875	0.25274727	1.0185943	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618561	ROOM_272986711	0	9	11	434.0	1304.0	71.0	71.0	2	0	0	3	1	0	0	3	0	NULL	498.0	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3715847	0.33766234	0.23845646	0.3992674	1.0103875	0.25274727	1.0185943	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618564	ROOM_27299145	0	9	5	200.0	1796.0	61.0	61.0	2	0	1	2	0	0	0	2	0	310.0	500.0	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0054644807	0.012987013	0.02457124	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618561	ROOM_27298679	1	9	9	200.0	1334.0	71.0	71.0	2	0	0	3	1	0	0	1	0	NULL	498.0	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3715847	0.33766234	0.23845646	0.3992674	1.0103875	0.25274727	1.0185943	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618562	ROOM_272988015	0	9	15	200.0	1811.0	71.0	71.0	2	0	2	2	0	0	0	2	0	310.0	NULL	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.032786883	0.025974026	0.06332454	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618563	ROOM_27298903	0	9	3	200.0	2078.0	81.0	81.0	2	0	2	2	1	0	0	1	0	NULL	498.0	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.016393442	0.025974026	0.017480211	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618564	ROOM_272992321	0	9	21	215.0	1829.0	61.0	61.0	2	1	2	2	1	0	1	4	0	NULL	498.0	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0054644807	0.012987013	0.02457124	0.0036630037	1.445122	0.0036630037	1.4695122	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618564	ROOM_27299233	0	9	3	296.0	1748.0	61.0	61.0	2	1	2	2	1	0	1	1	0	NULL	498.0	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0054644807	0.012987013	0.02457124	0.0036630037	1.445122	0.0036630037	1.4695122	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618563	ROOM_272989411	0	9	11	332.0	1982.0	81.0	81.0	2	1	2	2	0	0	1	5	0	NULL	460.0	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.016393442	0.025974026	0.017480211	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618563	ROOM_272989417	0	9	17	200.0	2114.0	81.0	81.0	2	1	2	2	1	0	1	1	0	NULL	498.0	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.016393442	0.025974026	0.017480211	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618563	ROOM_272990321	0	9	21	200.0	2348.0	81.0	81.0	2	0	0	2	0	0	0	2	0	310.0	NULL	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.016393442	0.025974026	0.017480211	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618564	ROOM_272991123	0	9	23	200.0	1898.0	61.0	61.0	2	0	2	2	1	0	0	2	0	NULL	500.0	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0054644807	0.012987013	0.02457124	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618564	ROOM_272992531	0	9	31	200.0	2165.0	61.0	61.0	2	0	2	2	0	0	0	2	0	310.0	NULL	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0054644807	0.012987013	0.02457124	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194987	USER_150285	2013-04-14	HOTEL_169082	BASIC_618564	ROOM_272992715	0	9	15	200.0	1778.0	61.0	61.0	2	0	2	2	0	0	0	2	0	310.0	NULL	0	0	0	-1011.5	1.0	7.5	5.0	4.0	302.5	1.0	1.0	0.0	0.0	0.0	0.25	0.75	0.5	0.5	0.5	0.0	647.0	1304.0	1041.2	242.0	1514.0	0.0	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	1.0	27.94	88.6	308	1.8103256	1041.2	1604.0	647.0	NULL	NULL	206.0	1.0	NULL	0.75	0.25	0.75	NULL	NULL	0.75	NULL	NULL	NULL	0.5	0.0	NULL	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0054644807	0.012987013	0.02457124	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12195046	USER_31091	2013-04-14	HOTEL_114134	BASIC_407038	ROOM_16189339	0	7	9	200.0	1064.0	81.0	81.0	2	0	0	2	0	0	0	5	0	NULL	458.0	0	0	0	-7239.8423	1.8421053	9.526316	9.421053	12.789474	302.8421	0.0	NULL	NULL	NULL	NULL	0.36842105	0.6315789	0.36842105	0.0	0.6315789	0.05263158	1853.0	1791.2352	1814.1111	200.0	1253.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.29411766	0.3529412	50.54	124.8	338	5.0345626	1814.1111	8933.0	818.0	NULL	NULL	218.0	1.0	NULL	0.42105263	0.84210527	0.84210527	NULL	NULL	0.5263158	NULL	NULL	NULL	0.47368422	0.57894737	NULL	0.84210527	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	0.07619048	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12195046	USER_31091	2013-04-14	HOTEL_114134	BASIC_407042	ROOM_161894311	0	7	11	200.0	1271.0	91.0	91.0	2	0	0	2	0	0	0	4	0	NULL	498.0	0	0	0	-7239.8423	1.8421053	9.526316	9.421053	12.789474	302.8421	0.0	NULL	NULL	NULL	NULL	0.36842105	0.6315789	0.36842105	0.0	0.6315789	0.05263158	1853.0	1791.2352	1814.1111	200.0	1253.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.29411766	0.3529412	50.54	124.8	338	5.0345626	1814.1111	8933.0	818.0	NULL	NULL	218.0	1.0	NULL	0.42105263	0.84210527	0.84210527	NULL	NULL	0.5263158	NULL	NULL	NULL	0.47368422	0.57894737	NULL	0.84210527	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	0.0	0.030303031	1.1363636	0.030303031	1.1655844	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
